prefecture,city,number,address,name,note,lat,long
福岡県,久留米市,,,こうら公民館西側フェンス,,33.2947116,130.5523714
福岡県,久留米市,,,高良川舟底橋堤防南側ガードレール,,33.29447478,130.5516299
福岡県,久留米市,,,グレース タカツキＮｏ．１棟西側フェンス,,33.28604859,130.5532651
福岡県,久留米市,,,陸上自衛隊幹部候補生学校西側正門北西角西側植込み,,33.2925789,130.551194
福岡県,久留米市,,,陸上自衛隊幹部候補生学校北東角北側のり面,,33.2904567,130.5574238
福岡県,久留米市,,,久留米聴覚特別支援学校西側正門右側フェンス,,33.2902587,130.5458274
福岡県,久留米市,,,明星中学校南側入口右側フェンス,,33.28679137,130.5409767
福岡県,久留米市,,,やりみず広場西側フェンス,,33.28725887,130.5437326
福岡県,久留米市,,,旧宮ノ陣橋堤防,,33.32754773,130.5312523
福岡県,久留米市,,,宮ノ陣パークタウン集会所前（東側）,,33.33086048,130.5310977
福岡県,久留米市,,,三丁分公園北側入口左側,,33.33083378,130.5362057
福岡県,久留米市,,,五郎丸公園東側フェンス,,33.33151385,130.5395337
福岡県,久留米市,,,木村建設運輸 入口右側フェンス,,33.3281425,130.5385136
福岡県,久留米市,,,五郎丸区公民館東側植込み,,33.32914477,130.541289
福岡県,久留米市,,,宮ノ陣小学校西側正門右側フェンス,,33.33554505,130.5465554
福岡県,久留米市,,,京塚公園西側入口左側フェンス,,33.33742583,130.5492635
福岡県,久留米市,,,内野三建設 作業場入口右側,,33.3434593,130.5642189
福岡県,久留米市,,,東部地域高齢者ケアステーション（旧：自然休養村）駐車場入口左側,,33.3166526,130.5947216
福岡県,久留米市,,,福岡県農林業総合試験場資源活用センター入口北側（県道沿い）,,33.3127925,130.5916469
福岡県,久留米市,,,柳坂ハゼ並木市道中州東側ガードレール,,33.3078226,130.5920183
福岡県,久留米市,,,山本流量調節弁室南側道沿い植込み,,33.31222352,130.5784743
福岡県,久留米市,,,久留米市消防団第19分団車庫西側フェンス,,33.3104875,130.5977387
福岡県,久留米市,,,山本小学校南側グラウンド南側,,33.30839559,130.5975109
福岡県,久留米市,,,東洋ラミテック 東側植木畑,,33.3108165,130.6002933
福岡県,久留米市,,,県道浮羽草野久留米線（植木畑）,,33.3124945,130.6044556
福岡県,久留米市,,,ふれあい農業公園西側駐車場入口左側,,33.31772846,130.6124391
福岡県,久留米市,,,草野児童遊園内北側植込み,,33.3149775,130.6238555
